239	109093
240	109111
240	109112
241	109133
241	109134
243	109170
243	109171
243	109172
243	109173
244	109213
244	109214
244	109215
244	109216
246	109248
246	109249
247	109265
248	109279
249	109288
250	109307
250	109308
250	109309
251	109321
251	109322
252	109341
252	109342
252	109343
253	109355
254	109360
255	109366
256	109373
257	109047
258	109384
259	109404
259	109405
259	109406
261	109426
261	109427
262	109434
263	109441
264	109489
264	109490
264	109491
264	109492
264	109493
264	109494
264	109495
265	109509
266	109534
266	109535
267	109561
267	109562
267	109563
267	109564
268	109582
269	109592
270	109622
270	109623
270	109624
270	109625
271	109642
271	109643
272	109665
272	109666
272	109667
273	109676
274	109681
275	109688
276	109728
276	109729
276	109730
276	109731
276	109732
276	109733
277	109743
278	109753
279	109769
279	109770
279	109771
280	109791
280	109792
281	109803
282	109816
283	109825
284	109831
286	109846
286	109847
287	109858
288	109866
289	109884
289	109885
290	109913
290	109914
290	109915
290	109916
291	109924
292	109931
293	109946
293	109947
293	109948
296	109965
298	109983
299	109990
300	109997
302	110009
303	110018
304	110025
305	110031
306	110043
306	110044
307	110050
308	110054
309	110058
310	110068
311	110079
312	110088
312	110089
313	110099
316	110118
317	110134
317	110135
318	110172
318	110173
318	110174
319	110180
320	110185
321	110209
321	110210
321	110211
322	110221
323	110231
324	110235
326	110250
327	110256
328	110263
330	110275
330	110276
331	110301
331	110302
331	110303
334	110319
336	110334
339	110355
339	110356
341	110375
341	110376
342	110390
343	110395
344	110405
344	110406
347	110420
348	110428
349	110435
350	110438
351	110442
352	110447
353	110452
354	110455
355	110458
356	110464
357	110476
357	110477
358	110483
359	110494
359	110495
360	110516
360	110517
362	110526
363	110531
364	110535
365	110554
365	110555
365	110556
366	110569
367	110581
367	110582
368	110602
368	110603
368	110604
369	110630
369	110631
369	110632
369	110633
370	110647
371	110661
371	110662
372	110674
372	110675
373	110694
373	110695
374	110709
375	110719
376	110726
376	110727
377	110745
377	110746
378	110762
378	110763
379	110772
380	110779
381	110790
381	110791
382	110807
382	110808
382	110809
383	110843
383	110844
383	110845
383	110846
383	110847
384	110863
386	110913
386	110914
386	110915
386	110916
386	110917
386	110918
386	110919
387	110953
387	110954
387	110955
387	110956
388	110972
388	110973
390	110993
390	110994
391	111001
392	111005
393	111034
393	111035
393	111036
393	111037
393	111038
394	111047
396	111058
396	111059
397	111074
397	111075
398	111096
398	111097
398	111098
399	111108
400	111115
401	111129
401	111130
402	111144
402	111145
403	111151
403	111152
404	111167
404	111168
405	111210
405	111211
405	111212
405	111213
405	111214
405	111215
405	111216
405	111217
406	111238
406	111239
407	111251
407	111252
408	111264
409	111270
411	111277
411	111278
412	111308
412	111309
412	111310
412	111311
412	111312
413	111332
413	111333
414	111341
415	111349
416	111376
416	111377
416	111378
416	111379
418	111393
418	111394
419	111398
420	111420
420	111421
420	111422
420	111423
420	111424
421	111455
421	111456
421	111457
423	111468
424	111477
424	111478
424	111479
425	111505
425	111506
425	111507
425	111508
425	111509
425	111510
426	111522
426	111523
427	111541
427	111542
427	111543
428	111565
428	111566
428	111567
428	111568
429	111597
429	111598
429	111599
429	111600
430	111615
430	111616
431	110795
432	111623
432	111624
433	111518
434	110815
435	111642
435	111643
435	111644
436	111192
437	111654
437	111655
438	111659
439	107386
441	111672
441	111673
443	111682
443	111683
444	111692
444	111693
445	111715
445	111716
446	111724
447	111727
450	111740
451	111744
453	111754
454	111761
455	111766
457	111779
457	111780
458	111788
459	111797
460	111801
462	111809
464	111816
465	111824
466	111827
467	111833
468	111835
469	111841
470	111846
471	111859
471	111860
471	111861
474	111874
477	111893
477	111894
478	111899
481	111922
481	111923
482	111932
483	111944
483	111945
484	111949
486	111955
487	111966
487	111967
489	111989
489	111990
489	111991
492	112001
494	112013
495	112030
495	112031
496	112038
497	112042
498	112048
498	112049
499	112056
500	112100
500	112101
500	112102
500	112103
500	112104
500	112105
503	112129
503	112130
504	112133
505	112141
506	112152
507	112156
513	112193
513	112194
513	112195
514	112203
515	111563
517	112209
518	112215
519	112221
520	112227
522	112243
523	112254
523	112255
525	112263
526	112268
527	112273
528	112282
528	112283
529	112290
530	112319
530	112320
530	112321
530	112322
531	112345
531	112346
531	112347
531	112348
532	112356
533	112374
533	112375
535	112386
536	112391
538	112397
539	112405
539	112406
541	112410
542	112414
543	112422
544	112430
547	112450
548	112470
548	112471
548	112472
549	112476
550	112481
551	112485
552	112489
553	112497
555	112501
556	112509
556	112510
557	112515
558	112530
558	112531
560	112535
562	112545
563	112558
563	112559
564	112564
565	112568
566	112577
568	112592
568	112593
569	112608
570	112619
571	112626
572	112631
573	112637
574	112640
578	112655
579	112662
579	112663
580	112671
583	112676
584	112679
585	112685
586	112693
588	112703
589	112716
589	112717
590	112722
591	112724
595	112731
596	112734
597	112745
598	112748
599	112760
599	112761
600	112766
601	112772
602	112775
602	112776
603	112784
604	108377
606	112794
607	112796
608	112806
608	112807
609	112815
610	110971
611	112819
612	112822
613	112824
615	112833
615	112834
616	112838
618	112842
619	112848
620	112866
620	112867
621	112878
622	112883
623	112887
624	112901
624	112902
625	112912
626	112916
627	112925
628	112929
630	112940
631	112943
637	112965
637	112966
637	112967
637	112968
638	112979
641	112987
642	112993
642	112994
643	113004
643	113005
644	113024
644	113025
644	113026
645	113043
645	113044
645	113045
646	113069
646	113070
646	113071
646	113072
647	113085
647	113086
648	113096
648	113097
650	113111
650	113112
650	113113
650	113114
650	113115
650	113116
651	113148
651	113149
651	113150
651	113151
652	113160
654	113172
655	113188
655	113189
656	113201
656	113202
657	113205
658	113213
659	113224
659	113225
660	113230
661	113235
661	113236
662	113242
663	113253
664	113303
664	113304
664	113305
664	113306
664	113307
664	113308
664	113309
664	113310
665	113366
665	113367
665	113368
665	113369
665	113370
665	113371
665	113372
666	113382
667	113387
668	113393
668	113394
669	113400
669	113401
669	113402
670	113410
671	113418
672	113428
672	113429
673	113438
673	113439
674	113444
674	113445
675	113448
676	113465
676	113466
676	113467
676	113468
676	113469
677	113480
677	113481
677	113482
678	113499
678	113500
678	113501
678	113502
679	113510
679	113511
681	113527
683	113538
683	113539
683	113540
684	113548
685	113557
685	113558
686	113570
687	113583
687	113584
688	113606
688	113607
688	113608
688	113609
688	113610
690	113629
690	113630
690	113631
691	113641
692	113651
693	113655
695	113662
696	113664
698	113674
698	113675
698	113676
699	113685
700	113693
700	113694
701	113700
702	113705
703	113714
704	113721
706	113731
708	113740
708	113741
710	113746
711	113752
712	113760
713	113767
714	113780
714	113781
715	113785
716	113790
716	113791
718	113824
718	113825
718	113826
718	113827
719	113833
720	113839
720	113840
721	113852
721	113853
722	113859
723	113878
723	113879
724	113886
725	113892
727	113905
728	113909
728	113910
729	113915
730	113921
731	113933
731	113934
732	113941
732	113942
733	113949
734	113952
735	113954
736	113955
737	113959
739	113964
740	113975
740	113976
741	113980
742	113981
743	113986
744	113993
745	113996
746	114000
747	114002
748	112477
753	114019
753	114020
754	114037
754	114038
754	114039
754	114040
754	114041
755	114058
755	114059
757	114064
759	111909
760	114079
761	114082
763	114092
764	114094
765	114100
765	114101
766	114107
767	114110
768	114124
768	114125
768	114126
768	114127
769	114139
770	114147
771	114152
773	114160
775	114176
775	114177
776	114183
776	114184
776	114185
777	113326
778	114207
778	114208
778	114209
780	114227
780	114228
782	114236
783	114246
784	114249
786	114257
787	114261
788	114265
789	114269
790	114275
790	114276
791	114280
793	114289
794	114294
795	114298
796	114319
796	114320
796	114321
797	114334
798	114339
799	111639
800	114344
801	114353
801	114354
801	114355
802	114363
803	114367
803	114368
804	114373
804	114374
805	114386
806	114402
806	114403
806	114404
807	114420
807	114421
807	114422
809	114435
809	114436
809	114437
810	114455
810	114456
810	114457
811	114464
812	114469
813	114470
814	114504
814	114505
814	114506
814	114507
814	114508
815	114525
815	114526
815	114527
816	114536
816	114537
818	114543
819	114548
819	114549
820	114553
821	114558
822	114561
823	114577
823	114578
823	114579
824	114588
825	114591
827	114601
827	114602
828	114606
829	114611
830	114620
831	114623
832	114630
832	114631
833	114643
833	114644
833	114645
834	114651
835	114653
836	114660
837	114673
838	114676
839	114678
841	114684
841	114685
842	114688
843	114699
845	114704
846	114709
848	114720
848	114721
850	114725
851	114728
853	114732
855	114735
857	114743
858	114749
859	114753
861	114761
863	114774
863	114775
864	114784
864	114785
865	114791
866	114798
867	114817
867	114818
867	114819
870	114833
871	114842
871	114843
872	114852
872	114853
875	114867
876	114476
877	114869
878	114876
878	114877
879	114890
881	114910
881	114911
881	114912
881	114913
881	114914
882	114923
883	114930
883	114931
884	114935
885	114948
885	114949
886	114952
889	114967
889	114968
890	114979
891	114984
892	114988
894	115008
894	115009
894	115010
895	115019
897	115026
898	115036
899	115052
899	115053
899	115054
900	115069
900	115070
901	115091
901	115092
902	115097
903	115113
903	115114
903	115115
903	115116
903	115117
904	115123
905	114734
906	115129
907	115138
908	115144
910	115164
910	115165
910	115166
911	115174
912	115181
913	115191
914	115197
915	115210
915	115211
915	115212
916	115222
916	115223
917	115234
917	115235
918	115257
918	115258
918	115259
918	115260
919	115266
920	115283
920	115284
920	115285
921	115293
922	115299
923	115309
923	115310
925	115319
925	115320
926	115326
927	115347
927	115348
927	115349
928	115354
929	115363
929	115364
930	115377
930	115378
931	115385
932	115392
932	115393
932	115394
933	115408
933	115409
935	115423
935	115424
935	115425
935	115426
936	115437
936	115438
937	115443
938	115451
939	115457
939	115458
940	115467
940	115468
941	115479
942	115481
943	115483
944	115496
944	115497
944	115498
945	115514
945	115515
946	115524
947	115537
947	115538
948	115545
949	115555
949	115556
951	115562
952	115572
952	115573
953	115601
953	115602
953	115603
953	115604
954	115610
956	115619
957	115624
959	115631
961	115644
961	115645
963	115653
963	115654
965	115662
967	115666
969	115672
969	115673
970	115680
970	115681
973	115687
974	115689
976	115694
977	115698
978	113065
979	115707
980	115708
981	115714
982	115716
983	115718
984	115720
985	115724
986	115727
987	115731
990	115742
991	115745
993	115751
994	115755
997	115762
999	113615
999	115767
1000	115774
1001	115780
1002	115795
1002	115796
1004	115801
1005	115808
1006	115820
1006	115821
1006	115822
1007	115829
1008	115831
1009	115833
1010	115834
1011	115837
1013	115842
1015	115849
1016	115853
1017	115870
1017	115871
1020	111362
1022	115886
1025	115895
1027	107583
1028	115903
1029	115904
1030	115913
1030	115914
1031	115922
1033	115930
1035	115936
1036	115940
1038	115948
1039	115954
1040	115959
1041	115967
1041	115968
1042	115979
1042	115980
1042	115981
1043	115988
1045	115995
1045	115996
1046	116009
1046	116010
1047	116017
1048	116019
1049	116026
1050	113835
1051	116035
1054	116042
1056	116048
1059	116061
1060	116063
1062	116071
1066	116079
1067	116088
1067	116089
1068	116096
1069	116103
1070	116118
1070	116119
1070	116120
1070	116121
1071	116128
1072	116136
1073	115185
1074	116142
1075	116147
1076	116175
1076	116176
1076	116177
1076	116178
1077	116212
1077	116213
1077	116214
1077	116215
1077	116216
1077	116217
1078	116232
1078	116233
1078	116234
1079	116242
1079	116243
1081	116253
1082	116261
1083	116272
1083	116273
1083	116274
1084	116288
1084	116289
1085	116294
1086	116298
1087	116301
1088	116303
1090	116309
1091	116317
1092	116320
1093	116332
1095	116345
1096	116353
1097	116357
1100	116369
1101	114139
1103	116377
1104	116380
1105	116385
1108	116395
1109	116400
1111	116410
1112	116421
1115	116434
1116	116441
1117	116331
1119	116448
1120	116451
1121	116462
1121	116463
1121	116464
1122	116485
1122	116486
1122	116487
1122	116488
1122	116489
1124	116501
1125	116508
1126	116526
1126	116527
1126	116528
1126	116529
1127	116537
1127	116538
1128	116546
1129	116563
1129	116564
1130	116572
1130	116573
1131	116582
1132	116607
1132	116608
1132	116609
1132	116610
1132	116611
1132	116612
1133	116622
1134	116624
1135	116629
1135	116630
1136	116648
1136	116649
1136	116650
1136	116651
1137	116657
1138	116667
1138	116668
1139	116680
1139	116681
1140	116686
1141	116700
1141	116701
1141	116702
1142	116707
1143	116715
1143	116716
1144	116721
1144	116722
1145	110733
1146	116733
1146	116734
1147	116750
1147	116751
1147	116752
1148	116760
1148	116761
1148	116762
1148	116763
1150	116778
1151	116789
1151	116790
1152	116793
1153	116800
1153	116801
1154	116811
1154	116812
1154	116813
1155	116821
1155	116822
1156	116832
1157	116842
1157	116843
1158	116858
1158	116859
1158	116860
1159	116865
1159	116866
1160	116876
1160	116877
1160	116878
1161	116889
1161	116890
1162	116895
1163	116900
1164	116906
1164	116907
1165	116913
1165	116914
1166	116918
1167	116924
1168	116932
1169	116939
1169	116940
1170	116957
1170	116958
1170	116959
1172	116970
1172	116971
1173	116983
1173	116984
1174	116995
1174	116996
1175	116999
1176	117009
1176	117010
1178	117031
1178	117032
1179	117038
1180	117043
1182	117056
1182	117057
1183	117064
1184	117076
1184	117077
1185	117089
1185	117090
1185	117091
1185	117092
1186	117099
1187	115559
1188	117104
1189	117107
1190	117117
1191	117126
1191	117127
1192	117132
1193	117140
1194	117151
1198	117162
1198	117163
1199	117168
1200	117171
1200	117172
1202	117178
1203	117184
1203	117185
1204	117195
1205	117203
1206	117210
1207	117217
1208	117223
1209	117227
1210	117229
1211	117238
1212	117240
1213	117243
1214	114836
1216	117250
1217	117253
1218	117254
1219	117256
1220	113677
1221	117263
1224	107798
1225	117270
1226	117289
1226	117290
1226	117291
1227	117299
1228	117309
1229	117322
1229	117323
1230	117339
1231	117344
1232	117346
1233	117353
1234	117361
1234	117362
1235	117370
1235	117371
1235	117372
1235	117373
1236	117383
1236	117384
1238	117399
1239	117403
1240	117409
1240	117410
1241	117416
1242	117419
1243	117424
1243	117425
1244	117429
1244	117430
1246	117439
1247	117447
1248	117451
1250	117455
1251	117365
1251	117457
1252	117464
1254	117473
1255	117487
1255	117488
1256	117498
1256	117499
1257	117510
1258	117517
1259	117521
1260	117533
1260	117534
1262	117545
1262	117546
1262	117547
1263	117554
1264	117565
1264	117566
1265	117573
1266	117582
1267	117594
1267	117595
1268	117603
1269	117609
1269	117610
1270	117614
1271	117623
1271	117624
1272	117632
1273	117643
1274	117653
1276	117658
1277	117664
1282	117683
1283	117686
1284	117705
1284	117706
1284	117707
1284	117708
1285	117718
1285	117719
1285	117720
1286	117741
1286	117742
1286	117743
1286	117744
1287	117759
1287	117760
1288	117772
1288	117773
1289	117787
1289	117788
1290	117801
1290	117802
1292	114294
1293	117808
1294	115401
1295	117816
1295	117817
1296	117822
1297	117825
1298	117834
1298	117835
1299	117844
1299	117845
1301	117851
1302	117865
1302	117866
1302	117867
1303	117872
1304	117879
1305	117885
1305	117886
1305	117887
1305	117888
1306	117898
1307	117904
1307	117905
1309	117915
1310	117919
1311	117923
1312	117927
1313	117933
1313	117934
1315	117937
1316	117943
1317	117946
1317	117947
1318	117955
1318	117956
1320	113988
1321	117976
1321	117977
1321	117978
1324	117994
1324	117995
1325	117998
1328	118011
1329	118016
1329	118017
1330	113419
1331	118020
1332	118023
1336	118036
1337	118044
1337	118045
1338	118048
1339	114098
1341	118056
1342	118061
1343	118064
1344	115764
1348	118074
1349	118081
1350	118083
1353	118105
1353	118106
1354	118109
1355	118116
1356	118119
1357	118127
1357	118128
1358	118131
1359	118134
1360	118136
1360	118137
1361	118140
1362	118151
1362	118152
1364	118161
1366	118166
1367	118170
1369	118177
1370	118183
1370	118184
1371	118198
1371	118199
1371	118200
1371	118201
1371	118202
1372	118207
1373	118213
1374	118215
1376	118222
1376	118223
1377	118227
1378	118234
1378	118235
1379	118243
1379	118244
1380	118250
1380	118251
1381	118256
1382	118264
1383	118267
1384	118272
1385	118274
1386	115391
1387	118278
1388	113615
1389	118280
1392	118314
1392	118315
1392	118316
1392	118317
1392	118318
1392	118319
1393	118346
1393	118347
1393	118348
1393	118349
1394	118358
1395	118387
1395	118388
1395	118389
1395	118390
1395	118391
1395	118392
1396	118403
1396	118404
1399	118423
1400	118428
1401	118447
1401	118448
1401	118449
1403	118468
1403	118469
1404	118476
1405	118483
1406	118486
1407	118488
1408	118493
1409	118497
1410	118506
1411	118533
1411	118534
1411	118535
1411	118536
1412	118559
1412	118560
1412	118561
1412	118562
1413	118570
1413	118571
1414	118579
1415	118587
1416	118601
1416	118602
1416	118603
1417	118610
1418	118616
1419	118622
1420	118626
1421	118631
1422	118641
1422	118642
1424	118649
1426	118652
1427	118146
1429	118656
1430	118661
1434	118674
1435	118676
1436	118684
1438	118695
1438	118696
1439	118712
1439	118713
1439	118714
1439	118715
1440	118737
1440	118738
1440	118739
1440	118740
1440	118741
1440	118742
1441	118749
1442	118758
1442	118759
1442	118760
1443	118780
1443	118781
1443	118782
1444	118793
1444	118794
1444	118795
1446	118805
1451	118821
1452	118823
1454	118830
1455	118833
1456	118841
1457	118844
1458	118850
1459	118853
1460	118858
1461	118860
1462	118864
1465	118872
1466	118877
1467	118889
1467	118890
1467	118891
1468	118897
1469	118671
1470	118902
1470	118903
1471	118907
1472	116447
1473	118913
1474	118917
1475	118927
1476	118931
1478	118936
1479	116136
1480	118939
1481	118946
1481	118947
1482	118959
1482	118960
1482	118961
1482	118962
1482	118963
1482	118964
1483	118973
1483	118974
1485	118979
1486	108381
1488	118985
1488	118986
1489	119008
1489	119009
1489	119010
1490	119016
1490	119017
1491	119023
1492	119027
1493	119039
1493	119040
1493	119041
1494	119045
1495	119050
1496	119055
1497	119065
1498	119067
1501	119076
1502	119084
1503	119102
1503	119103
1503	119104
1503	119105
1504	119113
1506	119118
1508	119127
1510	119133
1512	119137
1513	119140
1515	119146
1517	119153
1518	119158
1519	119167
1519	119168
1519	119169
1520	119173
1521	119181
1522	119186
1523	119189
1525	119199
1526	119204
1527	119212
1527	119213
1527	119214
1528	119231
1528	119232
1528	119233
1528	119234
1529	119244
1530	119261
1530	119262
1530	119263
1530	119264
1531	119273
1531	119274
1532	119279
1533	119287
1533	119288
1534	119298
1534	119299
1535	119306
1537	119330
1537	119331
1537	119332
1537	119333
1537	119334
1537	119335
1538	119342
1540	119351
1540	119352
1540	119353
1540	119354
1541	119368
1541	119369
1542	119381
1542	119382
1542	119383
1543	119386
1544	119405
1544	119406
1544	119407
1545	119420
1546	119426
1546	119427
1547	119438
1547	119439
1549	119445
1550	119449
1550	119450
1551	119457
1551	119458
1551	119459
1552	119466
1554	116443
1555	113730
1556	119480
1556	119481
1557	119486
1558	119491
1559	119494
1560	119498
1561	119508
1562	119513
1563	119517
1564	119525
1565	119527
1565	119528
1572	119547
1573	119549
1574	119552
1575	119553
1576	119555
1577	119559
1581	119567
1584	119574
1585	119578
1586	119589
1587	119592
1588	119595
1589	119609
1589	119610
1589	119611
1589	119612
1591	119627
1591	119628
1591	119629
1591	119630
1592	119640
1592	119641
1592	119642
1594	119653
1594	119654
1595	119658
1595	119659
1596	119671
1596	119672
1597	119678
1598	119680
1598	119681
1599	119691
1599	119692
1600	119700
1601	116075
1602	119707
1603	114758
1604	119711
1605	119713
1606	119719
1606	119720
1607	119723
1608	119728
1608	119729
1609	119733
1610	119737
1610	119738
1611	119745
1612	119749
1614	119762
1615	119768
1615	119769
1616	119776
1617	119778
1617	119779
1617	119780
1618	119786
1619	119803
1619	119804
1619	119805
1619	119806
1619	119807
1619	119808
1620	119830
1620	119831
1620	119832
1620	119833
1621	119846
1621	119847
1621	119848
1623	119854
1624	119860
1624	119861
1625	119866
1626	119869
1627	119874
1628	119876
1629	119888
1629	119889
1629	119890
1630	119896
1632	119904
1632	119905
1633	119908
1635	119913
1636	119717
1638	119926
1640	119935
1641	119939
1641	119940
1643	119952
1644	119955
1645	119958
1645	119959
1646	119967
1646	119968
1647	119983
1647	119984
1647	119985
1648	119991
1649	119996
1649	119997
1650	120005
1652	120013
1652	120014
1653	120039
1653	120040
1653	120041
1653	120042
1653	120043
1656	120054
1657	120057
1658	120063
1659	120066
1661	120079
1661	120080
1662	120093
1662	120094
1662	120095
1663	120109
1663	120110
1663	120111
1664	120121
1664	120122
1664	120123
1665	120132
1665	120133
1666	120144
1667	120154
1667	120155
1668	120166
1668	120167
1669	120175
1670	120177
1671	120183
1672	120186
1673	120189
1673	120190
1674	120200
1675	120210
1675	120211
1675	120212
1676	120219
1676	120220
1676	120221
1677	120226
1679	120231
1679	120232
1680	120247
1680	120248
1680	120249
1681	120257
1683	120264
1684	120268
1684	120269
1685	120277
1686	120279
1687	120284
1691	120298
1692	114066
1693	120302
1694	120311
1695	120316
1700	120329
1701	120334
1701	120335
1702	120341
1702	120342
1703	120348
1704	120351
1705	120357
1706	120361
1707	120357
1707	120363
1708	120371
1708	120372
1710	120379
1712	120383
1713	120391
1713	120392
1714	114863
1715	120402
1715	120403
1715	120404
1716	120410
1718	120425
1718	120426
1718	120427
1719	120435
1721	120444
1721	120445
1722	120462
1722	120463
1722	120464
1722	120465
1723	120470
1723	120471
1724	120478
1725	120489
1725	120490
1725	120491
1725	120492
1725	120493
1727	120505
1728	120508
1729	120511
1730	120517
1730	120518
1731	120522
1731	120523
1732	120526
1732	120527
1733	120530
1734	120542
1734	120543
1735	120550
1735	120551
1736	120556
1738	120560
1740	120576
1740	120577
1740	120578
1740	120579
1741	120625
1741	120626
1741	120627
1741	120628
1741	120629
1741	120630
1741	120631
1741	120632
1741	120633
1741	120634
1741	120635
1742	120649
1742	120650
1743	120660
1743	120661
1744	119558
1745	120666
1745	120667
1746	112857
1747	120671
1749	120684
1749	120685
1749	120686
1750	120697
1750	120698
1751	120700
1752	120702
1752	120703
1754	120709
1755	120715
1757	120723
1757	120724
1757	120725
1757	120726
1757	120727
1758	120737
1758	120738
1759	120743
1760	120750
1760	120751
1762	120762
1763	120765
1764	120767
1765	120769
1766	120773
1767	120779
1767	120780
1768	120785
1769	120789
1770	120793
1771	120795
1772	120802
1772	120803
1772	120804
1772	120805
1773	120816
1773	120817
1774	120834
1774	120835
1774	120836
1775	120843
1776	120862
1776	120863
1776	120864
1777	120872
1777	120873
1777	120874
1778	120880
1779	120890
1779	120891
1779	120892
1780	120898
1781	120909
1781	120910
1782	120939
1782	120940
1782	120941
1782	120942
1782	120943
1782	120944
1782	120945
1782	120946
1783	120989
1783	120990
1783	120991
1783	120992
1783	120993
1783	120994
1784	121005
1784	121006
1785	121011
1787	121015
1787	121016
1789	121038
1789	121039
1789	121040
1789	121041
1789	121042
1790	121053
1790	121054
1791	120887
1792	121059
1793	121071
1793	121072
1793	121073
1793	121074
1793	121075
1794	121081
1795	121083
1796	121087
1797	120832
1798	121099
1798	121100
1798	121101
1799	121111
1799	121112
1799	121113
1799	121114
1800	121122
1801	121129
1802	121133
1803	120832
1804	121142
1804	121143
1804	121144
1805	121152
1806	121155
1807	121157
1808	121165
1809	121177
1809	121178
1809	121179
1809	121180
1811	121192
1812	121202
1812	121203
1812	121204
1813	121211
1813	121212
1814	121218
1815	121250
1815	121251
1815	121252
1815	121253
1815	121254
1815	121255
1816	116582
1817	121267
1818	121287
1818	121288
1818	121289
1818	121290
1819	121301
1819	121302
1820	121313
1820	121314
1820	121315
1820	121316
1820	121317
1821	121329
1821	121330
1822	121337
1822	121338
1824	121346
1825	121354
1825	121355
1825	121356
1826	121363
1827	121377
1827	121378
1827	121379
1828	121388
1831	121400
1832	121408
1833	112871
1836	121416
1837	121426
1841	121438
1842	121446
1843	121451
1844	121455
1846	121458
1847	121462
1850	121477
1851	121498
1851	121499
1851	121500
1851	121501
1851	121502
1851	121503
1851	121504
1851	121505
1852	121518
1853	121524
1854	121533
1854	121534
1856	121139
1857	121540
1858	121544
1858	121545
1859	121551
1860	121557
1860	121558
1862	121573
1863	121577
1864	121585
1865	121592
1866	121598
1866	121599
1869	121606
1870	121610
1872	121615
1876	121625
1878	121631
1879	121636
1880	121640
1881	121642
1884	121660
1885	121670
1886	121676
1887	121684
1889	120744
1891	121698
1892	121705
1896	121714
1897	121719
1899	121723
1900	121726
1901	121730
1902	113302
1903	119092
1904	121735
1905	116449
1906	121738
1907	121741
1907	121742
1908	121749
1909	121761
1909	121762
1910	121765
1912	111290
1916	121778
1918	121782
1919	121787
1920	121789
1920	121790
1921	121808
1921	121809
1921	121810
1921	121811
1921	121812
1921	121813
1921	121814
1922	121822
1924	121831
1925	121835
1926	121842
1926	121843
1927	121848
1928	121853
1928	121854
1929	121861
1931	121872
1932	121883
1933	121894
1933	121895
1934	121900
1935	121903
1937	121907
1938	121920
1938	121921
1939	121925
1940	121928
1941	121935
1943	121945
1944	121950
1946	121959
1948	121965
1949	121966
1950	121970
1953	121982
1954	121984
1961	122005
1962	122028
1962	122029
1962	122030
1962	122031
1962	122032
1962	122033
1963	122040
1964	122045
1965	122053
1965	122054
1965	122055
1965	122056
1966	122063
1967	122068
1967	122069
1967	122070
1968	122078
1970	121622
1970	122081
1971	122086
1972	122100
1972	122101
1972	122102
1973	122110
1975	122121
1975	122122
